important	destination,7
good	heating,2
luxurious	property,26
lovely	views,2
misleading	precursor,2
great	time,434
best	advantage,14
poor	drainage,28
cold	air,6
easy	reach,16
unhelpful	staff,13
expensive	hotels,46
reasonable	location,33
louder	conversations,7
warm	summers,7
perfect	base,13
severe	itching,13
prompt	response,2
important	water,2
awful	beds,2
great	job,7
unnecessary	cumbersome,9
noisy	time,5
worse	star,26
good	subway,2
brilliant	location,9
nice	bar,25
unhelpful	reception,2
awful	stories,2
enough	people,5
nice	bag,13
frozen	drinks,26
free	hilo,26
cold	pint,26
poor	image,5
rich	peoples,26
decent	option,5
tranquil	parks,7
great	base,9
weak	air,26
beautiful	garden,26
disappointing	part,2
top	rates,1
beautiful	island,26
hot	tub,26
positive	aspects,7
strong	suit,2
excellent	staff,39
vague	directions,5
nicest	part,8
hard	mattresses,26
dim	overhead,3
hard	location,13
excellent	representation,2
luxurious	time,30
musty	smell,26
loud	side,5
ideal	situation,14
fabulous	room,2
musty	odor,26
limited	value,6
better	ones,10
inconsiderate	guest,7
available	room,5
quiet	location,24
toll-free	call-,7
unpleasant	surprise,11
wonderful	staff,57
expensive	establishment,5
sensitive	customer,5
pleasant	location,14
great	spot,9
mysterious	disappearance,7
top	floor,149
depressing	dirty,2
shoddy	fitting,3
loud	people,7
nice	delis,2
pure	quality,7
quiet	kuhio,26
cold	draft,4
mediocre	bacon,7
great	vacation,26
free	wi-fi,38
fresh	orange,7
fresh	smelling,2
unpleasant	culture,1
nice	hotels,13
nice	alcove,2
affordable	hotels,21
beautiful	room,104
appalling	room,2
worst	wing,26
wonderful	info,26
great	backdrops,5
attentive	attitude,2
terrible	cold,2
cheap	shops,7
best	feature,52
good	dose,2
spectacular	location,52
clean	judging,11
naive	girl,13
clean	bed,2
complimentary	croissants,5
good	pressure,59
unhelpful	room,2
limited	toiletries,14
touchy	issue,5
perfect	room,83
excellent	prices,11
romantic	room,7
dirty	lamps,5
horrible	reviews,26
romantic	occassion,6
best	picture,7
poorly	lit,2
slow	cmptr,26
spacious	room,59
questionable	charges,5
great	day,2
warm	water,46
nice	food,33
bug	bear,2
clean	bathrooms,2
comfortable	king,15
dirty	drinking,7
expensive	room,80
comfortable	value,2
urgent	matter,14
free	access,2
nice	tourist,7
marvelous	food,7
weird	damp,1
nice	shopping,5
miserable	room,41
worst	management,8
positive	point,11
happy	staff,2
craven	room,14
cheapest	website,26
perfect	spot,2
lovely	homes,14
great	music,26
important	paddington,5
nice	firm,7
good	lounge,2
fantastic	nights,2
good	vallue,26
available	storage,1
good	nights,15
modern	touch,2
good	hostel,2
unfortunate	one,2
nice	simple,26
soft	bed,5
enough	sunbeds,26
cheapest	ingredients,5
efficient	assistance,5
nice	journey,1
enough	choices,5
fetid	stench,2
poor	boyfriend,1
greatest	asset,14
lousy	a/c,26
free	newspaper,7
delicious	food,26
nice	refurbishment,5
safe	walking,2
significant	delay,5
good	reasonable,26
decent	menu,2
good	time,336
unfriendly	people,7
drastic	improvement,7
great	detail,7
free	space,5
quiet	apart,2
horrible	room,66
upgraded	room,80
bitter	hanger,13
noisy	air,7
questionable	pill,2
classic	example,2
cheaper	alternatives,26
best	decision,26
terrific	value,56
nice	touch,66
beautiful	sights,14
decent	neighborhood,6
good	feedback,7
dirty	beddings,2
good	luck,5
nice	room,635
