dirty	lobby,2
bad	manners,1
filthy	room,15
good	staff,2
powerful	shower,1
unpleasant	odor,1
great	activity,2
poor	excuse,2
cheap	dining,2
best	motivation,1
cold	air,3
unhelpful	staff,2
expensive	hotels,3
dusty	carpet,2
strong	pressure,2
cold	tap,2
enough	money,4
awful	smell,5
unclean	bath,2
itchy	rash,1
warm	snacks,1
cheap	soap,3
reasonable	but,1
crappy	hotels,1
fun	room,2
great	customer,1
enough	room,3
bad	hotels,1
best	travel,1
solid	stream,1
strange	guests,1
fat	woman,1
comfortable	atmosphere,1
stark	contrast,1
enough	profit,2
cold	i,1
creepy	men,1
rude	staff,5
panoramic	views,1
proper	staff,1
free	mice,2
clean	altho,2
broken	sofa,2
cute	aswell,1
super	cold,2
lovely	suprise,2
happy	camper,1
interesting	fact,2
favorite	travel,2
ugly	head,1
disgusting	sleeze,1
bad	films,1
poor	girls,1
cheap	room,51
better	motels,1
healthy	food,1
delightful	whiff,1
greatest	room,2
terrible	stains,1
positive	side,2
good	ghost,2
bad	acid,1
negative	views,2
nice	doorman,2
hard	heart,1
filthy	bath,3
good	room,17
dead	body,12
dusty	skirting,1
finer	things,2
surreal	tour,1
hot	food,3
clean	mattress,2
right	leg,2
musty	smell,2
abusive	receptionist,1
hard	job,1
cautionary	note,1
happy	staff,1
musty	odor,4
affordable	room,2
decent	people,1
bug	bites,4
worst	hotels,6
wrong	yes,1
great	bell,2
bright	balloons,2
weird	smells,4
available	room,3
affectionate	name,1
fancy	places,2
suspicious	characters,1
good	news,6
top	floor,2
rude	woman,1
bad	surprises,2
good	queen,2
filthy	carpet,13
fantastic	times,3
odd	wall,1
poor	staff,3
best	selling,1
helpful	person,1
pretty	shabby,1
broken	tv,2
better	position,1
flakey	paint,1
nice	chaps,1
good	effect,1
polite	conversation,1
dead	roaches,1
fast	elevators,2
wrong	floor,4
like	mosquito,1
weird	retro,2
decent	hotels,3
beautiful	room,1
affordable	lodging,1
good	rant,1
free	i,1
horrible	staff,1
cheap	hooker,1
weary	heads,1
great	condition,1
cheapest	prices,2
scam	artists,1
fantastic	room,1
tacky	lobby,1
decent	amount,1
good	depending,2
hard	rock,2
enough	reputations,2
great	package,2
rude	reception,2
clean	sheet,2
great	picture,1
loud	neighbors,1
broken	lightbulb,1
perfect	room,6
right	next,1
positive	time,4
poor	post,1
horrible	reviews,3
top	things,1
fresh	coat,2
great	job,1
poorly	lit,1
good	location,34
cheap	beer,1
ideal	room,1
flimsy	lock,1
good	option,3
pleasant	surprise,3
bad	state,2
bad	moment,1
great	stores,1
warm	water,6
suspicious	hairs,1
nice	food,2
unfinished	plumbing,1
wonderful	time,6
positive	note,2
comfortable	king,2
nice	chinese,2
nice	guy,2
antiquated	i,1
disturbing	smells,1
expensive	room,7
rubbish	sat,1
filthy	hands,1
worn	towels,1
dirty	tissue,1
good	pick,2
hot	drinks,1
reasonable	cheep,1
good	hotels,2
clean	linen,7
miserable	nights,2
hot	meals,2
dead	hooker,2
loud	bang,2
loud	noises,1
mysterious	water,1
poor	plumbing,1
good	rates,2
leaking	water,2
scary	movie,1
quiet	room,2
proper	information,1
bad	plumming,1
nasty	reception,1
sketchy	front,2
tired	room,1
nasty	dumps,1
weird	noises,2
comfortable	nights,1
strange	instect,1
negative	location,1
suitable	room,2
nice	decoration,1
run-down	hotels,2
nicer	places,2
excellent	value,3
nicest	people,2
cheap	herald,2
odd	trash,1
worse	hotels,3
cheap	backpackers,1
filthy	sheets,11
filthy	clothes,1
cheap	nyc,2
awful	smells,1
usable	plug,2
great	showers,1
decent	reception,1
powerful	water,2
wrong	reasons,1
cold	months,2
cheap	motel,2
great	sandwiches,2
clean	towels,34
good	channels,1
good	time,55
wild	side,1
nasty	bug,1
terrible	rating,3
dead	bodies,2
clogged	sink,1
horrible	room,1
correct	floor,2
boiling	days,2
cheapest	solution,2
lovely	wad,1
good	security,1
great	buzz,1
terrific	value,2
nice	touch,2
disappointed	patrons,1
weird	time,1
sweet	note,2
fried	grease,1
complimentary	soap,2
miserable	holiday,1
good	luck,11
intelligent	people,1
nice	room,39
pest	problems,2
significant	water,1
nice	everytime,1
valuable	goods,1
perfect	hotels,2
proper	renovations,1
handy	larg,2
polite	receptionist,1
cheap	shower,1
better	class,1
good	vacuum-,1
precious	time,1
greatest	hole,1
bad	attitude,1
top	notch,2
rude	side,1
greasy	eat,1
broken	frame,1
recommended	westin,1
good	directions,2
great	man,1
crappy	room,2
lovely	room,2
odd	door,1
fortune	cookie,1
desperate	need,5
bad	staff,1
better	room,28
top	priority,1
loud	argument,1
safe	side,2
top	drawer,1
greasy	cafe,1
amazing	location,7
helpful	advice,1
unfortunate	adventure,2
sour	taste,3
good	sense,2
pest	control,2
proper	clean,3
dead	bugs,1
weak	moment,1
comfortable	beds,3
poor	standard,2
cheapest	options,2
dirty	marks,2
musty	sheets,1
nice	ny,2
great	stories,1
nice	eat,2
great	room,15
worst	part,2
hideous	bites,1
nightmare	reviews,1
nasty	front,1
good	mood,1
bad	time,35
right	description,1
soft	surface,2
negative	reviews,6
cheap	prices,2
awful	room,12
clean	room,40
dead	mice,1
hot	water,82
affordable	value,1
filthy	slept,1
funny	time,3
